,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
124,5424 s pitkin st,80015,Centennial,CO,39.617678000000005,-104.789438,SingleFamily,4.0,447392.0,01/08/2020,2400.0,800.0,3200.0,15658.720000000001,431733.27999999997,0.0366,0.01,30,12,0.008,0.005,1316.786504,592.5539268,1909.3404308,298.2613333333333,186.41333333333333,359.77773333333334,2753.7928308,100,100,100,300,3053.7928308,20000,8947.84,44606.56,146.20716919999995,7110.6471216,26843.52,1.0157396838491917
381,16244 e prentice pl,80015,Centennial,CO,39.619685,-104.799882,SingleFamily,5.0,544348.0,01/08/2020,2750.0,687.5,3437.5,19052.18,525295.82,0.0366,0.01,30,12,0.008,0.005,1602.1522509999998,720.9685129499999,2323.12076395,362.89866666666666,226.8116666666667,437.74651666666665,3350.5776139499994,100,100,100,300,3650.5776139499994,20000,10886.960000000001,49939.14,-213.07761394999943,8651.622155399999,32660.879999999997,0.9412571139190624
1806,967 n elkhart st,80011,Aurora,CO,39.729921999999995,-104.815007,SingleFamily,4.0,338924.0,01/08/2020,2100.0,700.0,2800.0,11862.340000000002,327061.66,0.0366,0.01,30,12,0.008,0.005,997.538063,448.89212835,1446.4301913499999,225.94933333333336,141.21833333333333,272.5513833333333,2086.14924135,100,100,100,300,2386.14924135,20000,6778.4800000000005,38640.82000000001,413.85075865,5386.7055402000005,20335.44,1.0115819137378552
1351,1015 rose hill dr,80302,Boulder,CO,40.005937,-105.28685300000001,SingleFamily,4.0,2889550.0,01/08/2020,9120.0,3040.0,12160.0,101134.25000000001,2788415.75,0.0366,0.01,30,12,0.008,0.005,8504.6680375,3827.100616875,12331.768654374999,1926.3666666666668,1203.9791666666667,2323.679791666667,17785.794279374997,100,100,100,300,18085.794279374997,20000,57791.0,178925.25,-5925.794279374997,45925.207402500004,173373.0,1.0320995837647289
1594,3855 birchwood dr,80304,Boulder,CO,40.044269,-105.261785,SingleFamily,3.0,951589.0,01/08/2020,3005.0,1502.5,4507.5,33305.615000000005,918283.385,0.0366,0.01,30,12,0.008,0.005,2800.76432425,1260.3439459125,4061.1082701625,634.3926666666667,396.49541666666664,765.2361541666668,5857.2325076625,100,100,100,300,6157.2325076625,20000,19031.78,72337.395,-1649.7325076625002,15124.127350949999,57095.34,0.9739454573806533
1915,2838 s fundy st,80013,Aurora,CO,39.665752000000005,-104.758309,SingleFamily,3.0,338011.0,01/08/2020,2000.0,1000.0,3000.0,11830.385,326180.615,0.0366,0.01,30,12,0.008,0.005,994.85087575,447.6828940875,1442.5337698375001,225.3406666666667,140.83791666666667,271.8171791666667,2080.5295323375003,100,100,100,300,2380.5295323375003,20000,6760.22,38590.605,619.4704676624997,5372.19472905,20280.66,1.1683284141567614
244,8161 s st paul way,80122,Centennial,CO,39.568573,-104.952354,SingleFamily,4.0,603581.0,01/08/2020,2845.0,948.3333333333334,3793.3333333333335,21125.335000000003,582455.665,0.0366,0.01,30,12,0.008,0.005,1776.4897782500002,799.4204002125001,2575.9101784625004,402.38733333333334,251.49208333333334,485.37972083333335,3715.169315962501,100,100,100,300,4015.169315962501,20000,12071.62,53196.95500000001,-221.83598262916757,9593.04480255,36214.86,1.024981091699703
87,7298 s xanthia way,80112,Centennial,CO,39.584866999999996,-104.887625,SingleFamily,4.0,623498.0,01/08/2020,2850.0,950.0,3800.0,21822.43,601675.57,0.0366,0.01,30,12,0.008,0.005,1835.1104884999997,825.7997198249999,2660.9102083249995,415.66533333333336,259.79083333333335,501.3963083333333,3837.7626833249997,100,100,100,300,4137.762683325,20000,12469.960000000001,54292.39,-337.76268332499967,9909.596637899998,37409.88,1.0068874189918697
679,1170 e 131st dr,80241,Thornton,CO,39.935266999999996,-104.97231399999998,SingleFamily,5.0,435138.0,01/08/2020,2300.0,575.0,2875.0,15229.830000000002,419908.17,0.0366,0.01,30,12,0.008,0.005,1280.7199185,576.323963325,1857.043881825,290.09200000000004,181.3075,349.923475,2678.366856825,100,100,100,300,2978.366856825,20000,8702.76,43932.590000000004,-103.36685682500001,6915.8875599,26108.28,0.8805254886634272
793,6710 e 134th cir,80602,Thornton,CO,39.940042,-104.909522,SingleFamily,3.0,519248.0,01/08/2020,2649.0,1324.5,3973.5,18173.68,501074.32,0.0366,0.01,30,12,0.008,0.005,1528.2766760000002,687.7245042000001,2216.0011802000004,346.16533333333336,216.35333333333335,417.56193333333334,3196.0817802000006,100,100,100,300,3496.0817802000006,20000,10384.960000000001,48558.64,477.4182197999994,8252.694050400001,31154.879999999997,1.2568431218007752
736,5391 e 143rd dr,80602,Thornton,CO,39.956747,-104.926473,SingleFamily,4.0,532992.0,01/08/2020,2741.0,913.6666666666666,3654.6666666666665,18654.72,514337.27999999997,0.0366,0.01,30,12,0.008,0.005,1568.7287039999999,705.9279167999999,2274.6566208,355.328,222.08,428.6144,3280.6790207999998,100,100,100,300,3580.6790207999998,20000,10659.84,49314.56,73.98764586666675,8471.1350016,31979.52,1.0605895449944196
686,1542 e 130th ct,80241,Thornton,CO,39.933084,-104.969222,SingleFamily,3.0,460933.0,01/08/2020,2500.0,1250.0,3750.0,16132.655,444800.345,0.0366,0.01,30,12,0.008,0.005,1356.6410522499998,610.4884735124999,1967.1295257624997,307.28866666666664,192.05541666666667,370.6669541666667,2837.1405632624997,100,100,100,300,3137.1405632624997,20000,9218.66,45351.315,612.8594367375003,7325.861682149999,27655.98,1.2642666463585455
115,3008 e cresthill ave,80121,Centennial,CO,39.602593,-104.954146,SingleFamily,4.0,492591.0,01/08/2020,2400.0,800.0,3200.0,17240.685,475350.315,0.0366,0.01,30,12,0.008,0.005,1449.81846075,652.4183073375,2102.2367680875,328.394,205.24625,396.1252625,3032.0022805875,100,100,100,300,3332.0022805875,20000,9851.82,47092.505,-132.00228058750008,7829.01968805,29555.46,0.9640695970834424
1674,2017 s hannibal st d,80013,Aurora,CO,39.678779999999996,-104.809554,MultiFamily2To4,2.0,261917.0,01/08/2020,1598.0,1598.0,3196.0,9167.095000000001,252749.905,0.0366,0.01,30,12,0.008,0.005,770.88721025,346.8992446125,1117.7864548625,174.61133333333336,109.13208333333334,210.62492083333333,1612.1547923625,100,100,100,300,1912.1547923625,20000,5238.34,34405.435,1283.8452076375,4162.79093535,15715.019999999999,1.5828880939014431
189,1486 e fremont cir s,80122,Centennial,CO,39.585002,-104.970826,SingleFamily,4.0,528071.0,01/08/2020,2700.0,900.0,3600.0,18482.485,509588.51499999996,0.0366,0.01,30,12,0.008,0.005,1554.24497075,699.4102368375001,2253.6552075875,352.04733333333337,220.02958333333333,424.65709583333336,3250.3892200875002,100,100,100,300,3550.3892200875002,20000,10561.42,49043.905,49.610779912499765,8392.92284205,31684.26,1.0495190421929084
30,7539 e easter pl,80112,Centennial,CO,39.587629,-104.901578,SingleFamily,3.0,531313.0,01/08/2020,2600.0,1300.0,3900.0,18595.955,512717.045,0.0366,0.01,30,12,0.008,0.005,1563.7869872499998,703.7041442624999,2267.4911315124996,354.20866666666666,221.38041666666666,427.2642041666666,3270.3444190125,100,100,100,300,3570.3444190125,20000,10626.26,49222.215000000004,329.6555809874999,8444.449731149998,31878.78,1.2165055291193212
1686,4729 s biloxi way,80016,Aurora,CO,39.630583,-104.711984,SingleFamily,3.0,446017.0,01/08/2020,2350.0,1175.0,3525.0,15610.595000000001,430406.40499999997,0.0366,0.01,30,12,0.008,0.005,1312.73953525,590.7327908625,1903.4723261125,297.3446666666667,185.84041666666667,358.6720041666667,2745.3294136125005,100,100,100,300,3045.3294136125005,20000,8920.34,44530.935,479.6705863874995,7088.79349035,26761.02,1.2060348727687842
1828,26525 e walker dr,80016,Aurora,CO,39.601449,-104.677181,SingleFamily,4.0,628472.0,01/08/2020,2995.0,998.3333333333334,3993.3333333333335,21996.52,606475.48,0.0366,0.01,30,12,0.008,0.005,1849.750214,832.3875962999999,2682.1378102999997,418.98133333333334,261.86333333333334,505.3962333333333,3868.3787102999995,100,100,100,300,4168.3787102999995,20000,12569.44,54565.96000000001,-175.04537696666603,9988.651155599999,37708.32,1.0551711475799197
60,5233 s cathay way,80015,Centennial,CO,39.621586,-104.766786,SingleFamily,5.0,493509.0,01/08/2020,2650.0,662.5,3312.5,17272.815000000002,476236.185,0.0366,0.01,30,12,0.008,0.005,1452.52036425,653.6341639125001,2106.1545281625004,329.00600000000003,205.62875,396.8634875,3037.6527656625003,100,100,100,300,3337.6527656625003,20000,9870.18,47142.995,-25.152765662500315,7843.609966950001,29610.539999999997,0.9567130128028563
20,5804 s pearl st,80121,Centennial,CO,39.611884,-104.979352,SingleFamily,2.0,220594.0,01/08/2020,1550.0,1550.0,3100.0,7720.790000000001,212873.21,0.0366,0.01,30,12,0.008,0.005,649.2632904999999,292.168480725,941.4317712249999,147.06266666666667,91.91416666666667,177.3943416666667,1357.802946225,100,100,100,300,1657.802946225,20000,4411.88,32132.670000000002,1442.197053775,3506.0217687,13235.64,1.6384578814645654
184,7795 s poplar way,80112,Centennial,CO,39.574739,-104.906581,SingleFamily,5.0,591254.0,01/08/2020,2590.0,647.5,3237.5,20693.890000000003,570560.11,0.0366,0.01,30,12,0.008,0.005,1740.2083355000002,783.0937509750001,2523.3020864750006,394.1693333333333,246.35583333333332,475.4667583333333,3639.294011475001,100,100,100,300,3939.294011475001,20000,11825.08,52518.97,-701.7940114750008,9397.125011700002,35475.24,0.8419974130109555
541,10594 madison st,80233,Thornton,CO,39.889086,-104.94362,SingleFamily,3.0,383714.0,01/08/2020,2200.0,1100.0,3300.0,13429.990000000002,370284.01,0.0366,0.01,30,12,0.008,0.005,1129.3662305,508.214803725,1637.5810342250002,255.80933333333334,159.88083333333333,308.57000833333336,2361.841209225,100,100,100,300,2661.841209225,20000,7674.28,41104.270000000004,638.1587907749999,6098.577644700001,23022.84,1.2159156003500367
155,2725 e maplewood ave,80121,Centennial,CO,39.604952000000004,-104.95704599999999,SingleFamily,4.0,435130.0,01/08/2020,2250.0,750.0,3000.0,15229.550000000001,419900.45,0.0366,0.01,30,12,0.008,0.005,1280.6963725,576.3133676250001,1857.009740125,290.08666666666664,181.30416666666667,349.91704166666665,2678.317615125,100,100,100,300,2978.317615125,20000,8702.6,43932.15,21.682384875000025,6915.760411500001,26107.8,0.9624784817041733
1784,15792 e tufts ave,80015,Aurora,CO,39.6334,-104.804138,SingleFamily,3.0,362401.0,01/08/2020,2125.0,1062.5,3187.5,12684.035000000002,349716.96499999997,0.0366,0.01,30,12,0.008,0.005,1066.6367432499999,479.98653446249995,1546.6232777124999,241.60066666666668,151.00041666666667,291.43080416666663,2230.6551652125,100,100,100,300,2530.6551652125,20000,7248.02,39932.05500000001,656.8448347875001,5759.838413549999,21744.059999999998,1.2054485157600827
707,2035 e 125th pl,80241,Thornton,CO,39.926718,-104.96307,SingleFamily,4.0,433945.0,01/08/2020,2450.0,816.6666666666666,3266.6666666666665,15188.075,418756.925,0.0366,0.01,30,12,0.008,0.005,1277.20862125,574.7438795625001,1851.9525008125001,289.2966666666667,180.81041666666667,348.96410416666663,2671.0236883125,100,100,100,300,2971.0236883125,20000,8678.9,43866.975,295.64297835416664,6896.926554750001,26036.7,1.0550383812651771
1845,14832 e security pl,80011,Aurora,CO,39.736107000000004,-104.814532,SingleFamily,2.0,340170.0,01/08/2020,1995.0,1995.0,3990.0,11905.95,328264.05,0.0366,0.01,30,12,0.008,0.005,1001.2053525,450.542408625,1451.7477611250001,226.78,141.7375,273.553375,2093.818636125,100,100,100,300,2393.818636125,20000,6803.400000000001,38709.35,1596.181363875,5406.5089035,20410.2,1.7802129271093419
1844,2243 s ventura st,80013,Aurora,CO,39.676163,-104.777084,SingleFamily,3.0,384010.0,01/08/2020,2250.0,1125.0,3375.0,13440.350000000002,370569.64999999997,0.0366,0.01,30,12,0.008,0.005,1130.2374324999998,508.60684462499995,1638.8442771249997,256.00666666666666,160.00416666666666,308.8080416666666,2363.6631521249997,100,100,100,300,2663.6631521249997,20000,7680.2,41120.55,711.3368478750003,6103.2821355,23040.6,1.2446313171881211
613,12799 ivy st,80602,Thornton,CO,39.928092,-104.920492,Condominium,3.0,325378.0,01/08/2020,1895.0,947.5,2842.5,11388.230000000001,313989.77,0.0366,0.01,30,12,0.008,0.005,957.6687985,430.950959325,1388.6197578249999,216.91866666666667,135.57416666666668,261.6581416666667,2002.770732825,100,100,100,300,2302.770732825,20000,6507.56,37895.79,539.7292671750001,5171.4115119,19522.68,1.1225743735122027
340,7242 e hinsdale ave,80112,Centennial,CO,39.582696999999996,-104.905156,SingleFamily,4.0,892348.0,01/08/2020,4150.0,1383.3333333333333,5533.333333333333,31232.180000000004,861115.82,0.0366,0.01,30,12,0.008,0.005,2626.403251,1181.88146295,3808.28471395,594.8986666666667,371.81166666666667,717.5965166666666,5492.59156395,100,100,100,300,5792.59156395,20000,17846.96,69079.14000000001,-259.2582306166669,14182.5775554,53540.88,1.175642296473291
1793,3769 s danube cir,80013,Aurora,CO,39.648937,-104.763245,SingleFamily,4.0,274794.0,01/08/2020,1920.0,640.0,2560.0,9617.79,265176.20999999996,0.0366,0.01,30,12,0.008,0.005,808.7874404999999,363.95434822499993,1172.7417887249999,183.196,114.4975,220.98017499999995,1691.4154637249997,100,100,100,300,1991.4154637249997,20000,5495.88,35113.67,568.5845362750003,4367.452178699999,16487.64,1.0069612949600542
103,5273 s nepal way,80015,Centennial,CO,39.62082,-104.741957,SingleFamily,4.0,446103.0,01/08/2020,2350.0,783.3333333333334,3133.3333333333335,15613.605000000001,430489.39499999996,0.0366,0.01,30,12,0.008,0.005,1312.99265475,590.8466946375,1903.8393493875,297.402,185.87625,358.7411625,2745.8587618875,100,100,100,300,3045.8587618875,20000,8922.06,44535.665,87.47457144583359,7090.16033565,26766.18,0.9948439120197262
187,8121 s york ct,80122,Centennial,CO,39.570027,-104.96180700000001,SingleFamily,4.0,555697.0,01/08/2020,2794.0,931.3333333333334,3725.3333333333335,19449.395,536247.605,0.0366,0.01,30,12,0.008,0.005,1635.55519525,735.9998378625,2371.5550331125,370.4646666666667,231.5404166666667,446.8730041666667,3420.4331206125003,100,100,100,300,3720.4331206125003,20000,11113.94,50563.33500000001,4.900212720833224,8831.99805435,33341.82,1.0562717156018286
269,5672 s jebel way,80015,Centennial,CO,39.613624,-104.750323,SingleFamily,3.0,398297.0,01/08/2020,2195.0,1097.5,3292.5,13940.395,384356.605,0.0366,0.01,30,12,0.008,0.005,1172.28764525,527.5294403625,1699.8170856125,265.53133333333335,165.95708333333334,320.2971708333333,2451.6026731125003,100,100,100,300,2751.6026731125003,20000,7965.9400000000005,41906.33500000001,540.8973268874997,6330.353284350001,23897.82,1.1904868609244876
1526,245 abbey pl,80302,Boulder,CO,39.99572,-105.27058999999998,SingleFamily,3.0,1418628.0,01/08/2020,4434.0,2217.0,6651.0,49651.98,1368976.02,0.0366,0.01,30,12,0.008,0.005,4175.376861,1878.9195874499999,6054.29644845,945.752,591.095,1140.8133500000001,8731.956798449999,100,100,100,300,9031.956798449999,20000,28372.56,98024.54000000001,-2380.956798449999,22547.035049399998,85117.68,1.078273190243994
1898,13045 e linvale pl,80014,Aurora,CO,39.66737,-104.838763,SingleFamily,3.0,294992.0,01/08/2020,1900.0,950.0,2850.0,10324.720000000001,284667.27999999997,0.0366,0.01,30,12,0.008,0.005,868.235204,390.7058418,1258.9410458,196.66133333333335,122.91333333333334,237.2227333333333,1815.7384458,100,100,100,300,2115.7384457999997,20000,5899.84,36224.56,734.2615542000003,4688.4701016,17699.52,1.1759736695766632
1652,2503 s ouray st,80013,Aurora,CO,39.671384,-104.793532,SingleFamily,3.0,373516.0,01/08/2020,2170.0,1085.0,3255.0,13073.060000000001,360442.94,0.0366,0.01,30,12,0.008,0.005,1099.350967,494.70793515,1594.05890215,249.01066666666668,155.63166666666666,300.3691166666667,2299.07035215,100,100,100,300,2599.07035215,20000,7470.32,40543.38,655.92964785,5936.4952218,22410.96,1.214467343275277
1300,774 cottage ln,80304,Boulder,CO,40.051486,-105.28550700000001,SingleFamily,2.0,710797.0,01/08/2020,2400.0,2400.0,4800.0,24877.895000000004,685919.105,0.0366,0.01,30,12,0.008,0.005,2092.05327025,941.4239716125,3033.4772418625,473.86466666666666,296.16541666666666,571.5992541666667,4375.1065793625,100,100,100,300,4675.1065793625,20000,14215.94,59093.83500000001,124.89342063749973,11297.08765935,42647.82,1.4255908202099252
1760,951 s evanston cir,80012,Aurora,CO,39.698706,-104.813137,SingleFamily,2.0,277897.0,01/08/2020,1800.0,1800.0,3600.0,9726.395,268170.605,0.0366,0.01,30,12,0.008,0.005,817.92034525,368.0641553625,1185.9845006125,185.26466666666667,115.79041666666667,223.47550416666664,1710.5150881125,100,100,100,300,2010.5150881125,20000,5557.9400000000005,35284.335,1589.4849118875,4416.76986435,16673.82,1.7504767712640752
777,13175 jasmine st,80602,Thornton,CO,39.935208,-104.91921,SingleFamily,3.0,395384.0,01/08/2020,2300.0,1150.0,3450.0,13838.44,381545.56,0.0366,0.01,30,12,0.008,0.005,1163.713958,523.6712811,1687.3852391,263.58933333333334,164.74333333333334,317.95463333333333,2433.6725391,100,100,100,300,2733.6725391,20000,7907.68,41746.12,716.3274609,6284.0553732,23723.04,1.255278931407278
1878,25055 e 4th pl,80018,Aurora,CO,39.723462,-104.695219,SingleFamily,3.0,450966.0,01/08/2020,2450.0,1225.0,3675.0,15783.810000000001,435182.19,0.0366,0.01,30,12,0.008,0.005,1327.3056795,597.287555775,1924.593235275,300.644,187.9025,362.651825,2775.791560275,100,100,100,300,3075.791560275,20000,9019.32,44803.13,599.2084397250001,7167.4506693,27057.96,1.2524998129818163
1787,16357 e brunswick pl,80013,Aurora,CO,39.664409,-104.797333,SingleFamily,2.0,353736.0,01/08/2020,2150.0,2150.0,4300.0,12380.760000000002,341355.24,0.0366,0.01,30,12,0.008,0.005,1041.133482,468.51006689999997,1509.6435489,235.82399999999998,147.39000000000001,284.4627,2177.3202489,100,100,100,300,2477.3202489,20000,7074.72,39455.48,1822.6797511,5622.1208028,21224.16,1.8886714295707465
1867,16970 e wagon trail pkwy,80015,Aurora,CO,39.630417,-104.790595,SingleFamily,3.0,299136.0,01/08/2020,1958.0,979.0,2937.0,10469.76,288666.24,0.0366,0.01,30,12,0.008,0.005,880.432032,396.1944144,1276.6264464,199.424,124.64,240.5552,1841.2456464000002,100,100,100,300,2141.2456464,20000,5982.72,36452.48,795.7543535999998,4754.332972800001,17948.16,1.207038457081658
1741,17843 e bethany dr,80013,Aurora,CO,39.662199,-104.780603,SingleFamily,3.0,330160.0,01/08/2020,1900.0,950.0,2850.0,11555.6,318604.39999999997,0.0366,0.01,30,12,0.008,0.005,971.7434199999999,437.28453899999994,1409.0279589999998,220.10666666666668,137.56666666666666,265.5036666666667,2032.204959,100,100,100,300,2332.2049589999997,20000,6603.2,38158.799999999996,517.7950410000003,5247.414467999999,19809.6,1.1182362904493854
48,6078 s jackson st,80121,Centennial,CO,39.606136,-104.942899,SingleFamily,3.0,513007.0,01/08/2020,2450.0,1225.0,3675.0,17955.245000000003,495051.755,0.0366,0.01,30,12,0.008,0.005,1509.9078527499998,679.4585337374999,2189.3663864874998,342.0046666666667,213.75291666666666,412.5431291666667,3157.6670989875,100,100,100,300,3457.6670989875,20000,10260.14,48215.385,217.33290101249986,8153.502404849999,30780.42,1.1664724281886372
