,address,zipcode,city,state,latitude,longitude,usecode,bedrooms,amount,last-updated,rent,rentPerUnit,totalMonthlyIncome,downPayment,loanAmount,interestRate,pmiRate,loanTerm_years,paymentsPerYear,taxRate,insuranceRate,monthlyInterest,monthlyPrincipal,monthlyP&I,monthlyTaxes,monthlyInsurance,monthlyPMI,subTotalMonthlyPayment,vacancy,capitalExpenditures,maintenance,subtotalMonthlyReserves,totalMonthlyExpenses,rehabCost,closingCosts,initialInvestment,monthlyCashFlow,yearlyLoanPaydown,appreciationAmount,oneYearNWROI
1155,2332 s xavier st,80219,Denver,CO,39.675502,-105.04866200000001,SingleFamily,2.0,431941.0,01/08/2020,2200.0,2200.0,4400.0,15117.935000000001,416823.065,0.0366,0.01,30,12,0.008,0.005,1271.31034825,572.0896567125001,1843.4000049625001,287.96066666666667,179.97541666666666,347.3525541666667,2658.6886424625004,100,100,100,300,2958.6886424625004,20000,8638.82,43756.755,1441.3113575374996,6865.075880550001,25916.46,1.747782077784333
1156,1858 s newton st,80219,Denver,CO,39.683223999999996,-105.03721399999999,SingleFamily,3.0,337344.0,01/08/2020,2000.0,1000.0,3000.0,11807.04,325536.95999999996,0.0366,0.01,30,12,0.008,0.005,992.8877279999998,446.79947759999993,1439.6872055999997,224.896,140.56,271.28079999999994,2076.4240055999994,100,100,100,300,2376.4240055999994,20000,6746.88,38553.92,623.5759944000006,5361.593731199999,20240.64,1.1694049700782698
1164,2787 s stuart st,80236,Denver,CO,39.665168,-105.044403,SingleFamily,3.0,405535.0,01/08/2020,2100.0,1050.0,3150.0,14193.725000000002,391341.27499999997,0.0366,0.01,30,12,0.008,0.005,1193.59088875,537.1158999375,1730.7067886875,270.3566666666667,168.97291666666666,326.1177291666666,2496.1541011875,100,100,100,300,2796.1541011875,20000,8110.7,42304.425,353.84589881249985,6445.39079925,24332.1,1.1257366477620245
1168,1860 s canosa ct,80219,Denver,CO,39.683145,-105.018851,SingleFamily,4.0,349443.0,01/08/2020,2100.0,700.0,2800.0,12230.505000000001,337212.495,0.0366,0.01,30,12,0.008,0.005,1028.4981097500001,462.8241493875001,1491.3222591375002,232.962,145.60125000000002,281.0104125,2150.8959216375,100,100,100,300,2450.8959216375,20000,6988.860000000001,39219.365000000005,349.1040783624999,5553.889792650001,20966.579999999998,0.9972042824507739
1170,2803 s uinta st,80231,Denver,CO,39.666441,-104.89393000000001,SingleFamily,5.0,519608.0,01/08/2020,2600.0,650.0,3250.0,18186.280000000002,501421.72,0.0366,0.01,30,12,0.008,0.005,1529.3362459999998,688.2013106999999,2217.5375566999996,346.4053333333334,216.50333333333333,417.8514333333333,3198.2976566999996,100,100,100,300,3498.2976566999996,20000,10392.16,48578.44,-248.2976566999996,8258.4157284,31176.48,0.9110075137859511
1171,3863 n jericho st,80249,Denver,CO,39.769818,-104.749589,SingleFamily,3.0,364035.0,01/08/2020,2300.0,1150.0,3450.0,12741.225,351293.77499999997,0.0366,0.01,30,12,0.008,0.005,1071.4460137499998,482.1507061874999,1553.5967199374998,242.69000000000003,151.68125,292.74481249999997,2240.7127824374998,100,100,100,300,2540.7127824374998,20000,7280.7,40021.924999999996,909.2872175625002,5785.808474249999,21842.1,1.307767057306714
1173,3911 w 25th ave,80212,Denver,CO,39.754158000000004,-105.03848700000002,SingleFamily,3.0,591665.0,01/08/2020,2300.0,1150.0,3450.0,20708.275,570956.725,0.0366,0.01,30,12,0.008,0.005,1741.4180112499998,783.6381050624999,2525.0561163125,394.4433333333333,246.52708333333337,475.79727083333336,3641.8238038124996,100,100,100,300,3941.8238038124996,20000,11833.300000000001,52541.575000000004,-491.8238038124996,9403.657260749998,35499.9,1.0049503010711043
1175,359 s pennsylvania st,80209,Denver,CO,39.710033,-104.98183700000001,SingleFamily,3.0,682265.0,01/08/2020,2879.0,1439.5,4318.5,23879.275,658385.725,0.0366,0.01,30,12,0.008,0.005,2008.07646125,903.6344075625,2911.7108688125,454.8433333333333,284.27708333333334,548.6547708333334,4199.4860563125,100,100,100,300,4499.4860563125,20000,13645.300000000001,57524.575000000004,-180.9860563125003,10843.612890749999,40935.9,1.162662743966383
1176,1960 n fairfax st,80220,Denver,CO,39.746658000000004,-104.92836299999999,SingleFamily,5.0,1777451.0,01/08/2020,7005.0,1751.25,8756.25,62210.785,1715240.2149999999,0.0366,0.01,30,12,0.008,0.005,5231.482655749999,2354.1671950874997,7585.649850837499,1184.9673333333333,740.6045833333334,1429.3668458333332,10940.588613337499,100,100,100,300,11240.588613337499,20000,35549.020000000004,117759.80500000001,-2484.338613337499,28250.006341049997,106647.06,1.070823809371967
1178,3135 s elmira ct,80231,Denver,CO,39.659968,-104.874978,SingleFamily,3.0,484530.0,01/08/2020,2500.0,1250.0,3750.0,16958.550000000003,467571.45,0.0366,0.01,30,12,0.008,0.005,1426.0929225,641.741815125,2067.834737625,323.02000000000004,201.88750000000002,389.642875,2982.3851126249997,100,100,100,300,3282.3851126249997,20000,9690.6,46649.15,467.6148873750003,7700.901781500001,29071.8,1.2301206009112706
1180,2851 s locust st,80222,Denver,CO,39.664477000000005,-104.91497,Condominium,3.0,333634.0,01/08/2020,1995.0,997.5,2992.5,11677.19,321956.81,0.0366,0.01,30,12,0.008,0.005,981.9682705,441.885721725,1423.853992225,222.4226666666667,139.01416666666668,268.2973416666667,2053.588167225,100,100,100,300,2353.588167225,20000,6672.68,38349.87,638.9118327750002,5302.6286607,20018.04,1.1723015137730584
1181,9351 e 59th north pl,80238,Denver,CO,39.804734,-104.879457,SingleFamily,3.0,769900.0,01/08/2020,3200.0,1600.0,4800.0,26946.500000000004,742953.5,0.0366,0.01,30,12,0.008,0.005,2266.008175,1019.70367875,3285.71185375,513.2666666666667,320.7916666666667,619.1279166666667,4738.89810375,100,100,100,300,5038.89810375,20000,15398.0,62344.5,-238.8981037499998,12236.444145,46194.0,1.199202285686789
1183,3409 s akron st,80231,Denver,CO,39.654486999999996,-104.88346499999999,SingleFamily,3.0,444916.0,01/08/2020,2300.0,1150.0,3450.0,15572.060000000001,429343.94,0.0366,0.01,30,12,0.008,0.005,1309.499017,589.27455765,1898.7735746500002,296.61066666666665,185.38166666666666,357.7866166666667,2738.55252465,100,100,100,300,3038.55252465,20000,8898.32,44470.38,411.4474753499999,7071.2946918,26694.96,1.1806425849295643
1185,1414 n emerson st,80218,Denver,CO,39.737214,-104.976152,Townhouse,3.0,710354.0,01/08/2020,3300.0,1650.0,4950.0,24862.390000000003,685491.61,0.0366,0.01,30,12,0.008,0.005,2090.7494105,940.837234725,3031.586645225,473.56933333333336,295.98083333333335,571.2430083333334,4372.379820225,100,100,100,300,4672.379820225,20000,14207.08,59069.47,277.620179775,11290.0468167,42621.24,1.3042732391876886
1186,1177 s monaco street pkwy,80224,Denver,CO,39.695576,-104.91419099999999,Condominium,3.0,278664.0,01/08/2020,1992.0,996.0,2988.0,9753.240000000002,268910.76,0.0366,0.01,30,12,0.008,0.005,820.1778180000001,369.0800181000001,1189.2578361,185.77599999999998,116.11,224.09230000000002,1715.2361361,100,100,100,300,2015.2361361,20000,5573.28,35326.520000000004,972.7638638999999,4428.960217200001,16719.84,1.267432132686718
1187,724 28th st,80205,Denver,CO,39.756638,-104.978333,Townhouse,3.0,434996.0,01/08/2020,2395.0,1197.5,3592.5,15224.86,419771.14,0.0366,0.01,30,12,0.008,0.005,1280.301977,576.1358896500001,1856.4378666500002,289.9973333333333,181.24833333333333,349.8092833333333,2677.4928166500003,100,100,100,300,2977.4928166500003,20000,8699.92,43924.78,615.0071833499997,6913.630675800001,26099.76,1.2467558602683952
1188,1773 n ulster st,80220,Denver,CO,39.745181,-104.894365,SingleFamily,2.0,397101.0,01/08/2020,2095.0,2095.0,4190.0,13898.535000000002,383202.46499999997,0.0366,0.01,30,12,0.008,0.005,1168.76751825,525.9453832125,1694.7129014625,264.734,165.45875,319.33538749999997,2444.2410389624997,100,100,100,300,2744.2410389624997,20000,7942.02,41840.55500000001,1445.7589610375003,6311.34459855,23826.059999999998,1.7357922745288628
1189,908 w 9th ave,80204,Denver,CO,39.730284999999995,-104.99895900000001,SingleFamily,2.0,372962.0,01/08/2020,1750.0,1750.0,3500.0,13053.670000000002,359908.33,0.0366,0.01,30,12,0.008,0.005,1097.7204065,493.97418292500004,1591.6945894250002,248.64133333333334,155.40083333333334,299.92360833333333,2295.6603644250004,100,100,100,300,2595.6603644250004,20000,7459.24,40512.909999999996,904.3396355749996,5927.6901951,22377.719999999998,1.4848966865623825
1190,1140 s quitman st,80219,Denver,CO,39.695915,-105.041082,SingleFamily,3.0,320819.0,01/08/2020,1950.0,975.0,2925.0,11228.665,309590.33499999996,0.0366,0.01,30,12,0.008,0.005,944.2505217499998,424.9127347874999,1369.1632565374998,213.87933333333334,133.67458333333335,257.9919458333333,1974.7091190375,100,100,100,300,2274.7091190375,20000,6416.38,37645.045,650.2908809625001,5098.952817449999,19249.14,1.1648699952145096
1191,3818 s newport way,80237,Denver,CO,39.648387,-104.90796599999999,SingleFamily,4.0,647140.0,01/08/2020,2639.0,879.6666666666666,3518.6666666666665,22649.9,624490.1,0.0366,0.01,30,12,0.008,0.005,1904.694805,857.1126622500001,2761.80746725,431.4266666666667,269.6416666666667,520.4084166666667,3983.2842172500004,100,100,100,300,4283.28421725,20000,12942.800000000001,55592.700000000004,-764.6175505833339,10285.351947000001,38828.4,0.9082908608504353
1192,2850 s jay st,80227,Denver,CO,39.663253999999995,-105.0652,SingleFamily,3.0,444093.0,01/08/2020,2250.0,1125.0,3375.0,15543.255000000001,428549.745,0.0366,0.01,30,12,0.008,0.005,1307.07672225,588.1845250125001,1895.2612472625,296.062,185.03875000000002,357.12478749999997,2733.4867847625,100,100,100,300,3033.4867847625,20000,8881.86,44425.115000000005,341.51321523749994,7058.214300150001,26645.579999999998,1.1547961751590288
1194,1822 n newport st,80220,Denver,CO,39.74548,-104.909015,SingleFamily,2.0,477350.0,01/08/2020,2300.0,2300.0,4600.0,16707.25,460642.75,0.0366,0.01,30,12,0.008,0.005,1404.9603875,632.232174375,2037.1925618750001,318.23333333333335,198.89583333333334,383.8689583333333,2938.1906868750007,100,100,100,300,3238.1906868750007,20000,9547.0,46254.25,1361.8093131249993,7586.7860925,28641.0,1.7332352778393334
1196,2845 n garfield st,80205,Denver,CO,39.757279,-104.944341,SingleFamily,2.0,624546.0,01/08/2020,2600.0,2600.0,5200.0,21859.11,602686.89,0.0366,0.01,30,12,0.008,0.005,1838.1950145,827.187756525,2665.3827710250002,416.36400000000003,260.2275,502.239075,3844.213346025,100,100,100,300,4144.213346025001,20000,12490.92,54350.03,1055.7866539749994,9926.2530783,37472.76,1.6792714360231265
1197,2550 n grove st,80211,Denver,CO,39.754545,-105.02661499999999,SingleFamily,3.0,535302.0,01/08/2020,2266.0,1133.0,3399.0,18735.570000000003,516566.43,0.0366,0.01,30,12,0.008,0.005,1575.5276115,708.987425175,2284.515036675,356.868,223.04250000000002,430.47202500000003,3294.897561675,100,100,100,300,3594.897561675,20000,10706.04,49441.61000000001,-195.8975616749999,8507.8491021,32118.12,1.0491405591767742
1198,2953 n columbine st,80205,Denver,CO,39.75925,-104.957668,SingleFamily,3.0,393116.0,01/08/2020,2100.0,1050.0,3150.0,13759.060000000001,379356.94,0.0366,0.01,30,12,0.008,0.005,1157.038667,520.66740015,1677.70606715,262.07733333333334,163.79833333333332,316.13078333333334,2419.71251715,100,100,100,300,2719.71251715,20000,7862.32,41621.38,430.28748284999983,6248.008801800001,23586.96,1.143605007714785
1200,225 n cook st,80206,Denver,CO,39.719888,-104.947722,SingleFamily,3.0,1398380.0,01/08/2020,4000.0,2000.0,6000.0,48943.3,1349436.7,0.0366,0.01,30,12,0.008,0.005,4115.781935,1852.10187075,5967.88380575,932.2533333333334,582.6583333333334,1124.5305833333334,8607.32605575,100,100,100,300,8907.32605575,20000,27967.600000000002,96910.90000000001,-2907.32605575,22225.222449,83902.8,0.9827595222002891
1201,111 s pearl st,80209,Denver,CO,39.714393,-104.98070700000001,SingleFamily,3.0,697042.0,01/08/2020,2800.0,1400.0,4200.0,24396.47,672645.53,0.0366,0.01,30,12,0.008,0.005,2051.5688665000002,923.2059899250002,2974.7748564250005,464.6946666666667,290.43416666666667,560.5379416666667,4290.441631425,100,100,100,300,4590.441631425,20000,13940.84,58337.31,-390.4416314250002,11078.471879100001,41822.52,1.1144787495686723
1202,5066 n valentia st,80238,Denver,CO,39.790844,-104.891447,Townhouse,5.0,731490.0,01/08/2020,3000.0,750.0,3750.0,25602.15,705887.85,0.0366,0.01,30,12,0.008,0.005,2152.9579424999997,968.8310741249999,3121.7890166249995,487.66,304.7875,588.239875,4502.476391624999,100,100,100,300,4802.476391624999,20000,14629.800000000001,60231.950000000004,-1052.4763916249995,11625.972889499999,43889.4,0.8614307886429047
1203,1160 n pontiac st,80220,Denver,CO,39.734587,-104.905455,SingleFamily,3.0,766985.0,01/08/2020,3041.0,1520.5,4561.5,26844.475000000002,740140.525,0.0366,0.01,30,12,0.008,0.005,2257.42860125,1015.8428705625001,3273.2714718125003,511.3233333333333,319.57708333333335,616.7837708333334,4720.955659312501,100,100,100,300,5020.955659312501,20000,15339.7,62184.175,-459.45565931250076,12190.114446750002,46019.1,1.1408328008693527
1206,3141 s tamarac dr,80231,Denver,CO,39.658109,-104.90203000000001,MultiFamily2To4,3.0,239360.0,01/08/2020,1400.0,700.0,2100.0,8377.6,230982.4,0.0366,0.01,30,12,0.008,0.005,704.4963200000001,317.02334400000007,1021.5196640000001,159.57333333333335,99.73333333333333,192.48533333333333,1473.311664,100,100,100,300,1773.311664,20000,4787.2,33164.799999999996,326.68833599999994,3804.280128000001,14361.6,0.9192318409880356
1209,1525 s holly st,80222,Denver,CO,39.68837,-104.922657,SingleFamily,2.0,216095.0,01/08/2020,1600.0,1600.0,3200.0,7563.325000000001,208531.675,0.0366,0.01,30,12,0.008,0.005,636.0216087499999,286.2097239375,922.2313326874998,144.06333333333333,90.03958333333333,173.77639583333334,1330.1106451874996,100,100,100,300,1630.1106451874996,20000,4321.9,31885.225,1569.8893548125004,3434.5166872499994,12965.699999999999,1.7073390244227538
1212,7901 e jewell ave,80231,Denver,CO,39.682608,-104.895941,SingleFamily,3.0,469730.0,01/08/2020,2400.0,1200.0,3600.0,16440.550000000003,453289.45,0.0366,0.01,30,12,0.008,0.005,1382.5328225,622.139770125,2004.672592625,313.15333333333336,195.72083333333333,377.74120833333336,2891.287967625,100,100,100,300,3191.287967625,20000,9394.6,45835.15,408.71203237500004,7465.6772415000005,28183.8,1.198949313572662
1213,19050 e 43rd ave,80249,Denver,CO,39.773055,-104.76513,SingleFamily,5.0,463282.0,01/08/2020,2495.0,623.75,3118.75,16214.87,447067.13,0.0366,0.01,30,12,0.008,0.005,1363.5547465,613.599635925,1977.154382425,308.8546666666667,193.03416666666666,372.5559416666667,2851.599157425,100,100,100,300,3151.599157425,20000,9265.64,45480.51,-32.84915742500016,7363.1956311,27796.92,0.9289897088225262
1216,19884 e 54th pl,80249,Denver,CO,39.794517,-104.756138,SingleFamily,3.0,458026.0,01/08/2020,2350.0,1175.0,3525.0,16030.910000000002,441995.08999999997,0.0366,0.01,30,12,0.008,0.005,1348.0850245,606.638261025,1954.723285525,305.35066666666665,190.84416666666667,368.32924166666663,2819.247360525,100,100,100,300,3119.247360525,20000,9160.52,45191.43000000001,405.7526394749998,7279.6591323,27481.559999999998,1.1889477895698364
1217,2727 n garfield st,80205,Denver,CO,39.757057,-104.944474,SingleFamily,2.0,428995.0,01/08/2020,2300.0,2300.0,4600.0,15014.825,413980.175,0.0366,0.01,30,12,0.008,0.005,1262.63953375,568.1877901875,1830.8273239375,285.99666666666667,178.74791666666667,344.98347916666665,2640.5553864375,100,100,100,300,2940.5553864375,20000,8579.9,43594.725,1659.4446135624999,6818.25348225,25739.7,1.8367196683773095
1219,3515 delgany st,80216,Denver,CO,39.771454999999996,-104.97963,SingleFamily,2.0,939999.0,01/08/2020,3100.0,3100.0,6200.0,32899.965000000004,907099.0349999999,0.0366,0.01,30,12,0.008,0.005,2766.6520567499997,1244.9934255375,4011.6454822874994,626.666,391.66625,755.9158625,5785.8935947875,100,100,100,300,6085.8935947875,20000,18799.98,71699.945,114.10640521250025,14939.921106449998,56399.939999999995,1.532904076411774
1220,6403 e bethany pl,80222,Denver,CO,39.663787,-104.915101,SingleFamily,2.0,487505.0,01/08/2020,2450.0,2450.0,4900.0,17062.675000000003,470442.325,0.0366,0.01,30,12,0.008,0.005,1434.8490912500001,645.6820910625,2080.5311823125003,325.00333333333333,203.12708333333333,392.0352708333333,3000.6968698125,100,100,100,300,3300.6968698125,20000,9750.1,46812.775,1599.3031301874998,7748.18509275,29250.3,1.8283496899083636
1224,4535 n gibraltar st,80249,Denver,CO,39.779303999999996,-104.756946,SingleFamily,3.0,361054.0,01/08/2020,2220.0,1110.0,3330.0,12636.890000000001,348417.11,0.0366,0.01,30,12,0.008,0.005,1062.6721854999998,478.20248347499995,1540.8746689749998,240.7026666666667,150.43916666666667,290.3475916666667,2222.364093975,100,100,100,300,2522.364093975,20000,7221.08,39857.97,807.6359060250002,5738.429801699999,21663.239999999998,1.264823589209385
1229,3416 n pecos st,80211,Denver,CO,39.764821999999995,-105.006098,SingleFamily,3.0,1183853.0,01/08/2020,4648.0,2324.0,6972.0,41434.855,1142418.145,0.0366,0.01,30,12,0.008,0.005,3484.37534225,1567.9689040125,5052.3442462625,789.2353333333334,493.27208333333334,952.0151208333333,7286.8667837625,100,100,100,300,7586.8667837625,20000,23677.06,85111.91500000001,-614.8667837624998,18815.62684815,71031.18,1.2966034831080935
1232,1436 n raleigh st,80204,Denver,CO,39.739251,-105.04131699999999,SingleFamily,3.0,410799.0,01/08/2020,2124.0,1062.0,3186.0,14377.965000000002,396421.035,0.0366,0.01,30,12,0.008,0.005,1209.08415675,544.0878705375,1753.1720272875,273.86600000000004,171.16625,330.3508625,2528.5551397875,100,100,100,300,2828.5551397875,20000,8215.98,42593.94500000001,357.44486021249986,6529.05444645,24647.94,1.131858830380703
1234,1902 s magnolia st,80224,Denver,CO,39.681882,-104.911621,SingleFamily,4.0,527748.0,01/08/2020,2400.0,800.0,3200.0,18471.18,509276.82,0.0366,0.01,30,12,0.008,0.005,1553.294301,698.98243545,2252.27673645,351.83200000000005,219.895,424.39735,3248.40108645,100,100,100,300,3548.40108645,20000,10554.960000000001,49026.14,-348.4010864500001,8387.7892254,31664.879999999997,0.9275022709925765
1239,4358 n andes way,80249,Denver,CO,39.776078000000005,-104.769527,SingleFamily,3.0,321244.0,01/08/2020,1950.0,975.0,2925.0,11243.54,310000.45999999996,0.0366,0.01,30,12,0.008,0.005,945.5014029999999,425.47563134999996,1370.97703435,214.1626666666667,133.85166666666666,258.33371666666665,1977.32508435,100,100,100,300,2277.32508435,20000,6424.88,37668.42,647.67491565,5105.7075761999995,19274.64,1.1641700544912688
1240,2020 n quince st,80207,Denver,CO,39.748017,-104.90188500000001,SingleFamily,3.0,409436.0,01/08/2020,2225.0,1112.5,3337.5,14330.260000000002,395105.74,0.0366,0.01,30,12,0.008,0.005,1205.072507,542.28262815,1747.35513515,272.95733333333334,170.59833333333333,329.25478333333336,2520.16558515,100,100,100,300,2820.16558515,20000,8188.72,42518.98,517.33441485,6507.3915378,24566.16,1.1907991329048815
1241,36 n steele st,80209,Denver,CO,39.709992,-104.948995,SingleFamily,2.0,1393952.0,01/08/2020,5512.0,5512.0,11024.0,48788.32000000001,1345163.68,0.0366,0.01,30,12,0.008,0.005,4102.749224,1846.2371508,5948.986374800001,929.3013333333333,580.8133333333334,1120.9697333333334,8580.0707748,100,100,100,300,8880.0707748,20000,27879.04,96667.36000000002,2143.9292251999996,22154.845809600003,83637.12,2.0447761944879836
1242,4771 s xenia st,80237,Denver,CO,39.629838,-104.886279,SingleFamily,4.0,499624.0,01/08/2020,2300.0,766.6666666666666,3066.6666666666665,17486.84,482137.16,0.0366,0.01,30,12,0.008,0.005,1470.5183379999999,661.7332521,2132.2515900999997,333.0826666666667,208.17666666666665,401.78096666666664,3075.2918901,100,100,100,300,3375.2918901,20000,9992.48,47479.31999999999,-308.6252234333333,7940.7990252,29977.44,0.9143925469867724
